,B_interactions_count,B_unique_id,A_interactions_count,A_unique_id,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3,Choice,A_community,B_community,A_L_community,A_M_community,A_S_community,A_XS_community,B_L_community,B_M_community,B_S_community,B_XS_community
2740,1,519,1,985,72799,1128,1274,1.19189870377,0.34437519001,0.10050335853499999,0.10050335853499999,0.10050335853499999,5,10.2,625.4,2513,2786,222,1.18717759554,0.795219362341,1.09132228163,0.10050335853499999,1.8415379498500002,5,486.6,7682.4,0,185,185,0,0,0,1,0,0,0,1
2744,34,53,41,52,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,1,1,1,0,1,0,0,0,1,0,0
2754,36,137,10,165,1257,318,67,12.127098736199999,3.97380327177,1.7961257947999998,0.10050335853499999,1.7961257947999998,52,591.811320755,8903.66037736,44,79,1,0.576871582486,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,33.5,629.0,1,1,0,0,1,0,0,1,0,0,0
2756,32,93,34,156,1140,927,69,0.577496611666,0.10050335853499999,0.341936471695,0.10050335853499999,0.341936471695,2,14.5,1206.5,9542820,2069,17897,4336.3582863,668.570800935,7.37699596965,1.8383807207599998,3.1136251344,12252,16.385138416700002,3413.41185041,0,1,4,0,1,0,0,1,0,0,0
2759,2,521,2,605,3724,605,90,2.38494970772,0.8129209353300001,0.6108188394240001,0.10050335853499999,0.6108188394240001,10,131.4,3628.9,9335935,1,44574,4209.74550581,614.422701205,0.10050335853499999,0.10050335853499999,0.10050335853499999,17267,20.0803764974,3222.96788363,1,38,38,0,0,1,0,0,0,1,0
2760,5,522,2,986,16806,195,709,30.931329725999998,11.6998667006,4.302773170169997,1.11867249948,4.2713800367,127,64.8538461538,2130.96153846,99193,69,3950,71.8970682908,31.5701688974,0.339522140564,0.10050335853499999,0.339522140564,324,143.947852761,4795.83435583,0,20,20,0,0,1,0,0,0,1,0
2769,26,108,38,327,265258,209,551,631.915946309,457.648549848,5.46098548773,0.10050335853499999,7.498126498239999,2603,3.8263138277999995,506.69213566900004,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1,2,1,1,0,0,0,0,1,0,0
2772,51,71,44,68,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,173872,2804,16328,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1323,268.13298272,9307.21487603,0,1,0,0,1,0,0,1,0,0,0
2773,32,233,41,118,4760,425,96,5.0119622628,1.40789589748,0.10050335853499999,0.10050335853499999,0.10050335853499999,22,3.0,277.59090909099996,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,0,0,1,1,0,0,0,0,1,0,0
2787,1,523,1,987,1155,1134,41,0.8059866923379999,0.339522140564,0.341936471695,0.10050335853499999,0.819974035753,3,43.6666666667,867.0,2095,2277,135,2.80954648314,0.275537618025,2.10240909399,0.359533601106,2.55639626417,10,88.0,1982.6,0,186,186,0,0,0,1,0,0,0,1
2792,6,391,1,988,691,506,13,2.43361727373,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.626492798808,8,27.1111111111,1463.22222222,583476,13020,13349,5679.00389724,59.4989889042,2.6945728042400003,0.10050335853499999,1.37791259595,8003,83.6537041595,4997.22532611,0,1,1,0,1,0,0,0,1,0,0
2799,1,525,3,893,5502,688,286,20.679215410999998,7.731097940810001,5.23337696437,1.6134043381299998,5.22470256888,87,151.25287356299998,3420.40229885,220,98,12,0.290192078012,0.290192078012,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,20.0,355.0,0,7,7,0,1,0,0,0,1,0,0
2804,1,526,1,989,2591,1984,168,8.780150776280001,1.405757914,3.56669246541,0.578540922593,2.58798888372,36,320.472222222,22208.388888900005,11116,87,615,10.0314517719,1.07731209384,1.59437142273,0.610870386442,1.8482469634799998,45,139.022222222,3002.04444444,0,187,187,0,0,0,1,0,0,0,1
2805,1,527,1,990,13416,3515,412,11.5246685529,3.90410049083,4.7008926750999995,0.825467915213,3.9832445197000004,46,94.67391304350001,1484.39130435,3517,989,120,35.8099580647,4.65572334194,3.05646820751,1.0816692759200002,2.09014248474,142,93.7132867133,2720.04195804,1,188,188,0,0,0,1,0,0,0,1
2809,26,108,29,200,3914,1439,165,2.4042122036,1.16194602972,0.10050335853499999,0.10050335853499999,0.10050335853499999,9,18.7777777778,899.0,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1,5,1,1,0,0,0,0,1,0,0
2815,34,156,26,108,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1140,927,69,0.577496611666,0.10050335853499999,0.341936471695,0.10050335853499999,0.341936471695,2,14.5,1206.5,0,1,1,0,1,0,0,0,1,0,0
2817,2,528,1,991,2961,222,304,11.735776869,7.7640386710000024,3.7330723642300003,0.623902496382,1.1193612185600001,40,94.475,1436.9,4054,3339,226,2.57166355178,0.48957794390299997,0.86725877957,0.10050335853499999,1.09641793303,11,18.8181818182,548.909090909,1,69,69,0,0,1,0,0,0,1,0
2822,1,529,2,378,15214,602,851,13.1494404791,2.99747410324,0.634421753939,0.10050335853499999,0.601724864503,55,341.803571429,7846.82142857,234235,1674,2648,757.468727185,198.782521494,38.6746518429,0.8471998293240001,28.2437045539,2848,60.09131944439999,5269.62465278,0,101,101,0,0,1,0,0,0,1,0
2827,38,97,41,52,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,1,1,1,0,1,0,0,0,1,0,0
2828,41,196,34,156,1140,927,69,0.577496611666,0.10050335853499999,0.341936471695,0.10050335853499999,0.341936471695,2,14.5,1206.5,47006,7814,3646,80.42457508609999,23.2592549278,4.50235113101,0.10050335853499999,5.527498265680001,312,199.39556962,4093.15822785,0,1,2,0,1,0,0,1,0,0,0
2831,33,65,37,24,125438,983,4074,55.1372659579,23.446139636599998,2.25139829697,0.10050335853499999,7.2079084546,239,217.241666667,6466.73333333,5941,1615,278,39.5895711782,3.8664530784199993,1.51595307118,0.10050335853499999,1.28169076292,116,63.9915254237,2503.94915254,1,2,1,1,0,0,0,0,1,0,0
2832,36,239,39,245,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,454514,1479,5187,455.180615236,293.839558332,30.1880543966,0.10050335853499999,21.0631964465,1793,159.00596206,5756.67913279,1,1,2,0,1,0,0,1,0,0,0
2833,3,2,1,992,45082,47439,521,2.77195023648,0.34437519001,0.5737605469520001,0.33713195274400004,0.591007493487,12,101.416666667,6055.58333333,3622,482,206,0.734695580988,0.354378899279,0.603202316762,0.10050335853499999,0.603202316762,3,10.3333333333,277.333333333,0,3,3,0,0,1,0,0,0,1,0
2840,41,52,32,277,614689,400,5729,199.618296223,67.8124694734,9.366192241939999,0.359533601106,4.0944875526599995,669,39.1937406855,2565.61251863,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,1,4,1,1,0,0,0,0,1,0,0
2843,34,151,44,148,676,243,43,1.98253086255,1.3606406178400001,0.10050335853499999,0.10050335853499999,36.4016397161,6,4.66666666667,269.5,3081505,119234,316,19.1730199185,9.94951080322,0.10050335853499999,0.10050335853499999,0.10050335853499999,66,55.641791044799994,17588.0597015,1,4,1,1,0,0,0,0,1,0,0
2846,37,244,39,281,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,335,469,16,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,1,2,0,1,0,0,1,0,0,0
2850,35,368,38,97,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,8168488,76,25928,2821.69423405,787.5112741610001,2.60521066322,0.583369584856,2.3816871119400003,9896,11.9771359807,2056.46159246,0,1,0,0,1,0,0,1,0,0,0
2856,1,530,1,993,238,245,11,1.4090629856299999,0.485281624147,2.16906222915,0.10050335853499999,2.11848474301,6,62.6666666667,1033.83333333,468,31,9,1.9191587511099997,0.438476136764,0.10050335853499999,0.10050335853499999,0.10050335853499999,5,73.1666666667,1927.16666667,0,189,189,0,0,0,1,0,0,0,1
2857,5,344,8,326,3171023,5171,31522,1111.08266816,405.552681196,4.85048632535,0.10050335853499999,4.40149608514,4951,19.441874028,2256.54024106,352126,499,4428,476.925046137,201.19920615,6.7102808036,0.10050335853499999,7.97454850173,1881,54.199580932399996,4991.58983761,0,7,7,0,1,0,0,0,1,0,0
2859,3,361,1,994,259,238,6,0.621180310774,0.362150068203,0.35694329868,0.10050335853499999,0.35694329868,2,18.5,2226.0,1321031,318,10310,659.295840267,239.076997251,5.85547199577,0.10050335853499999,6.60981497507,2875,19.7055977885,1764.04284727,0,91,91,0,0,1,0,0,0,1,0
2862,2,289,1,995,11456,603,555,3.45371650453,0.74839653073,1.10294637047,0.10050335853499999,0.868684062205,15,59.6875,828.75,2915,1981,144,1.1142275794499998,0.472154969211,1.82358079307,0.10050335853499999,0.8374437243639999,4,236.0,6926.0,1,55,55,0,0,1,0,0,0,1,0
2871,1,531,1,996,438,186,27,0.10050335853499999,0.10050335853499999,0.585857323872,0.585857323872,0.585857323872,0,0.0,0.0,1209,444,74,3.72781676247,0.8629212784110001,0.593173725151,0.10050335853499999,1.11184676415,16,406.125,20086.25,1,190,190,0,0,0,1,0,0,0,1
2874,49,91,44,68,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,78083,679,3680,165.594483553,89.1431564125,5.18626684479,2.4168313702,7.17936378545,682,82.9869565217,3777.76666667,0,1,5,0,1,0,0,1,0,0,0
2876,1,532,1,997,18929,17975,228,78.1025272391,19.2867265256,18.5548780004,1.3083538028100001,15.4783495359,192,197.044776119,10952.597014899999,4854,4162,409,3.93063292801,1.5702892182700001,0.810389141161,0.33713195274400004,0.5737605469520001,18,89.1578947368,1608.84210526,0,191,191,0,0,0,1,0,0,0,1
2880,1,533,1,998,3801,28,335,0.327807841984,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,56.0,3083.0,1448,293,35,13.989333348399999,0.10050335853499999,1.55400410765,0.10050335853499999,1.0616244533499999,43,18.465116279100002,1527.06976744,1,192,192,0,0,0,1,0,0,0,1
2891,26,108,41,52,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1,1,1,0,1,0,0,0,1,0,0
2897,1,534,1,999,45674,153,3053,50.9456811511,10.7728073051,3.6242542230000003,0.359533601106,3.3799321715599997,200,236.688118812,6543.004950500002,105,45,4,0.484409842732,0.280895443336,1.11185639451,0.10050335853499999,9.69357469265,2,15.0,478.5,1,193,193,0,0,0,1,0,0,0,1
2906,36,78,44,68,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.35184014387100004,14.7637491918,3641,65.8732620321,3279.47967914,0,1,0,0,1,0,0,1,0,0,0
2908,44,68,38,126,627949,150866,6820,246.40384554,74.7054295201,21.260938996500002,1.3206810342200002,15.2780657745,683,235.787264834,11977.0434153,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0
2914,4,535,5,182,2662235,824,74528,4477.89835361,1748.8717325999999,16.424706171700002,0.10050335853499999,16.671041355,14301,57.81867108260001,2274.40184917,690097,67745,11680,835.0865575939999,126.646585712,20.5078470658,0.10050335853499999,20.5078470658,3434,41.6813598387,3031.49668683,1,7,7,0,1,0,0,0,1,0,0
2919,39,79,33,65,5941,1615,278,39.5895711782,3.8664530784199993,1.51595307118,0.10050335853499999,1.28169076292,116,63.9915254237,2503.94915254,263614,759,8805,110.410259905,26.5571232737,1.6238337940099998,0.10050335853499999,1.11862146793,454,96.04357298469999,2606.67973856,0,1,2,0,1,0,0,1,0,0,0
2922,39,124,39,281,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,1010,1014,62,0.9576896233769999,0.10050335853499999,1.04701773537,0.33713195274400004,0.33713195274400004,4,154.75,1705.0,1,1,0,0,1,0,0,1,0,0,0
2929,38,141,39,23,158467,154157,1590,299.60787906,80.1902863889,0.10050335853499999,0.10050335853499999,0.10050335853499999,791,122.25280199299999,11514.8119552,120772,468,6248,660.384085815,145.539331294,5.02997588997,2.3138901451400002,6.30511611846,2302,60.596588486099996,2013.16460554,0,1,0,0,1,0,0,1,0,0,0
2937,8,205,1,1000,8569,1518,890,14.859260689100001,1.13312560287,2.09367921595,0.35184014387100004,2.5875057474200003,49,298.040816327,6556.04081633,805,589,26,7.7559294769800005,1.87391771562,3.13420307907,0.367462556237,1.84368200433,29,94.0689655172,1810.55172414,1,1,1,0,1,0,0,0,1,0,0
2942,29,86,40,100,130850,3394,449,92.8696511202,16.5384838869,2.54804761537,0.10050335853499999,3.036687975,355,102.573002755,10481.7355372,65264,956,2672,226.76354990599998,72.1454053207,3.78166453239,2.0479372421599997,3.0637191964999997,887,68.7081930415,1766.30751964,1,2,1,1,0,0,0,0,1,0,0
2949,1,536,3,764,228,97,30,0.310247364657,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,17.0,456.0,174714,900,5674,200.67373536099998,94.32367526639999,2.32875754598,0.10050335853499999,2.57758096346,879,193.856497175,9584.10734463,0,122,122,0,0,1,0,0,0,1,0
2950,2,537,1,1001,258,459,1,2.85841849408,0.10050335853499999,0.810389141161,0.10050335853499999,1.06941938373,9,14.4444444444,312.88888888900004,288,594,10,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,134,134,0,0,1,0,0,0,1,0
2954,26,108,34,15,3166413,276,603,1253.34542879,980.12092647,12.9634252305,2.38001807762,100.537796661,4801,7.9061738424,1694.6988221000001,21,193,0,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35184014387100004,0,0.0,0.0,1,2,1,1,0,0,0,0,1,0,0
2958,1,538,1,1002,13395,688,301,1.42072348161,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,6,15.333333333299999,682.5,2123,242,80,3.1341394138800003,1.34106260412,0.10050335853499999,0.10050335853499999,0.10050335853499999,13,348.153846154,7651.92307692,1,194,194,0,0,0,1,0,0,0,1
2959,44,123,29,86,65264,956,2672,226.76354990599998,72.1454053207,3.78166453239,2.0479372421599997,3.0637191964999997,887,68.7081930415,1766.30751964,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.10050335853499999,15.9532425551,567,276.496515679,8038.06620209,1,1,4,0,1,0,0,1,0,0,0
2966,28,67,39,245,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.10050335853499999,12.6428812457,890,294.170731707,8733.9767184,48777,858,1236,247.238745401,74.1034922474,3.0316956547900005,1.81674611367,21.1756960799,997,32.902777777800004,1871.07142857,0,1,1,0,1,0,0,0,1,0,0
2969,28,202,30,207,2014,1943,70,0.75684347021,0.10050335853499999,0.334765666801,0.10050335853499999,1.3287763029700002,3,74.6666666667,2346.33333333,108768,57,62,0.762978430716,0.306073458935,3.6119396486900004,3.3705065355299997,10.6005015388,3,7.333333333330001,1022.33333333,0,0,1,1,0,0,0,0,1,0,0
2971,2,540,1,1003,7996,14,370,29.4166745221,6.39194648671,0.35694329868,0.10050335853499999,1.1010753700700002,107,33.2201834862,1522.70642202,456,10,31,2.2196335136000003,1.60216167104,0.354378899279,0.10050335853499999,2.61680313973,9,112.555555556,2579.0,0,116,116,0,0,1,0,0,0,1,0
2973,39,110,11,447,3524,1881,14,0.957114177058,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,4,85.0,1942.75,2696,1718,20,4.23705175388,0.321056671521,0.5861024521379999,0.10050335853499999,0.837439237474,18,84.94444444439999,2656.88888889,1,1,4,0,1,0,0,1,0,0,0
2990,49,91,34,0,34463,29808,1689,15.4304976173,3.9840288048900003,8.204331198450001,0.332423043719,6.988814956789999,66,75.5303030303,1916.89393939,78083,679,3680,165.594483553,89.1431564125,5.18626684479,2.4168313702,7.17936378545,682,82.9869565217,3777.76666667,0,1,5,0,1,0,0,1,0,0,0
2991,1,541,1,1004,34556,497,1197,21.9143436275,7.34503038377,0.890861694084,0.10050335853499999,0.623902496382,93,51.5591397849,1100.51612903,1733,1999,37,0.472349965637,0.472349965637,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,114.0,6783.0,1,195,195,0,0,0,1,0,0,0,1
2995,2,542,1,1005,1003,874,36,0.36479296425999996,0.10050335853499999,0.354378899279,0.10050335853499999,0.354378899279,1,4.0,11.0,896,657,16,0.306073458935,0.306073458935,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,0.0,235.0,1,23,23,0,0,1,0,0,0,1,0
2996,39,23,34,151,3081505,119234,316,19.1730199185,9.94951080322,0.10050335853499999,0.10050335853499999,0.10050335853499999,66,55.641791044799994,17588.0597015,158467,154157,1590,299.60787906,80.1902863889,0.10050335853499999,0.10050335853499999,0.10050335853499999,791,122.25280199299999,11514.8119552,1,1,1,0,1,0,0,0,1,0,0
3002,35,246,39,23,158467,154157,1590,299.60787906,80.1902863889,0.10050335853499999,0.10050335853499999,0.10050335853499999,791,122.25280199299999,11514.8119552,6232,551,221,5.07948418801,1.05350498965,2.08979375211,0.837439237474,1.34775471836,16,23.1764705882,755.117647059,0,1,5,0,1,0,0,1,0,0,0
3008,1,543,6,391,583476,13020,13349,5679.00389724,59.4989889042,2.6945728042400003,0.10050335853499999,1.37791259595,8003,83.6537041595,4997.22532611,397,795,2,10.9109573964,0.857841590423,3.65846764362,0.354378899279,3.11457976318,29,35.241379310300005,2810.44827586,1,1,1,0,1,0,0,0,1,0,0
3011,1,544,1,1006,129379,37683,3478,213.85164653799998,75.3577610772,7.68556344141,4.7406988522,7.6620155407200015,707,51.6234309623,4312.23152022,43760,26637,742,10.855157200199999,5.04089960808,1.3387687692499999,0.10050335853499999,3.1174801497500004,47,68.0204081633,1702.32653061,1,196,196,0,0,0,1,0,0,0,1
3026,1,545,1,1007,1133,1134,26,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,3969,999,564,25.5615892888,2.45659549825,8.34665505538,0.10050335853499999,5.12824109581,85,290.337209302,8833.04651163,0,197,197,0,0,0,1,0,0,0,1
3033,1,546,2,785,1832,974,109,4.8411716149699995,0.554485107904,0.6137977395449999,0.10050335853499999,0.845717424729,19,153.368421053,2766.63157895,4536,25,230,18.458728916,6.97712409513,5.57507778345,0.58846873808,5.86804616126,74,123.17333333299999,2056.50666667,1,26,26,0,0,1,0,0,0,1,0
3036,1,547,1,1008,7937,383,444,3.3427331505299995,1.2167967700799998,0.583759829055,0.10050335853499999,0.832583246538,16,180.375,4123.5625,777,129,24,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.341936471695,0,0.0,0.0,0,198,198,0,0,0,1,0,0,0,1
3040,1,548,1,1009,1330,85,39,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,95,92,1,3.1310860629799997,0.277305640849,1.76646426928,0.576150734772,1.76407408146,6,3.2857142857099997,143.0,0,199,199,0,0,0,1,0,0,0,1
3044,32,277,29,86,65264,956,2672,226.76354990599998,72.1454053207,3.78166453239,2.0479372421599997,3.0637191964999997,887,68.7081930415,1766.30751964,614689,400,5729,199.618296223,67.8124694734,9.366192241939999,0.359533601106,4.0944875526599995,669,39.1937406855,2565.61251863,1,1,4,0,1,0,0,1,0,0,0
3045,1,549,1,1010,11408,8861,163,7.2205567578,1.2896222878399999,0.332423043719,0.10050335853499999,0.332423043719,30,35.5,1922.33333333,630,953,4,0.10050335853499999,0.10050335853499999,0.367462556237,0.10050335853499999,0.634421753939,0,0.0,0.0,1,200,200,0,0,0,1,0,0,0,1
3050,32,277,34,151,3081505,119234,316,19.1730199185,9.94951080322,0.10050335853499999,0.10050335853499999,0.10050335853499999,66,55.641791044799994,17588.0597015,614689,400,5729,199.618296223,67.8124694734,9.366192241939999,0.359533601106,4.0944875526599995,669,39.1937406855,2565.61251863,0,1,4,0,1,0,0,1,0,0,0
3059,41,52,32,51,9093,672,457,11.1220209346,2.81352304477,15.1659349125,2.53866717594,7.01675925031,36,123.138888889,4708.16666667,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,0,2,1,1,0,0,0,0,1,0,0
3062,40,173,34,53,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,1271,1503,59,0.297973176755,0.297973176755,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,0.0,12.0,1,1,4,0,1,0,0,1,0,0,0
3063,1,550,1,1011,1156,438,48,3.80461277823,0.547168706624,1.10536022115,0.367462556237,1.32653887246,16,129.647058824,4534.11764706,1798,1295,37,2.47784947581,0.780654406373,0.35184014387100004,0.10050335853499999,0.5957119753469999,9,41.3333333333,1019.33333333,1,201,201,0,0,0,1,0,0,0,1
3067,2,551,1,1012,716,225,50,2.3351310229599997,1.2480477091,2.3508234728599997,1.09642543644,1.84050799197,9,20.2222222222,973.333333333,20196,413,927,119.066755178,29.6742944023,34.1811928079,5.28592968138,15.333251662999999,404,206.07389162599998,7093.33251232,1,61,61,0,0,1,0,0,0,1,0
3073,29,86,32,233,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,65264,956,2672,226.76354990599998,72.1454053207,3.78166453239,2.0479372421599997,3.0637191964999997,887,68.7081930415,1766.30751964,1,1,1,0,1,0,0,0,1,0,0
3079,1,552,3,414,301,270,3,2.69387830701,0.10050335853499999,6.971925658660001,1.1213420756799999,3.9172329975699998,9,55.2222222222,2077.77777778,512,384,36,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,0,119,119,0,0,1,0,0,0,1,0
3083,6,383,7,624,8048101,1,85858,2519.91577878,1530.02978926,0.10050335853499999,0.10050335853499999,0.332423043719,10885,21.611530417399997,3607.91997818,6375552,813,13024,12873.6009322,4515.51517633,1.03520996852,0.10050335853499999,2.03903709968,28917,9.79993143641,1988.04748029,1,7,7,0,1,0,0,0,1,0,0
3085,1,553,1,1013,3007446,2078,4150,1591.19308744,365.840794552,2.27756979314,0.600966714266,1.7947035668200002,4209,12.7349284541,2530.224489800001,3683210,224,18253,288.50634885799997,27.3971924207,0.10050335853499999,0.10050335853499999,0.10050335853499999,1153,38.851756641,5603.21336761,0,202,202,0,0,0,1,0,0,0,1
3095,34,53,46,26,49326,42259,1446,0.452339900339,0.275537618025,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,43.0,1651.5,3638,3341,85,2.7935772010699997,1.40270262958,2.5940892676900003,0.5981501935010001,3.80214341589,11,9.416666666669999,489.08333333300004,1,5,1,1,0,0,0,0,1,0,0
3096,45,145,38,97,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,794,892,32,1.33691417504,0.362150068203,1.0592125586399999,0.33713195274400004,0.8225839644349999,4,0.0,68.5,1,1,2,0,1,0,0,1,0,0,0
3100,3,385,3,594,10903,965,309,33.6440171925,12.211772686500002,2.08939990825,0.10050335853499999,1.8121215676,137,147.579710145,3853.91304348,17766,803,1802,4.512220649980001,1.8298949123900001,0.5737605469520001,0.33713195274400004,0.8474474336329999,20,157.1,3116.05,1,60,60,0,0,1,0,0,0,1,0
3101,35,135,32,233,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,272,733,5,1.5667381983000002,0.346838541843,1.5743987792700005,0.33713195274400004,1.05230810845,6,28.5,554.5,1,1,2,0,1,0,0,1,0,0,0
3108,1,554,3,341,53417,237,4148,283.323968901,75.7856985315,8.633328926810004,1.5397634905500002,6.67529617625,1085,113.76,3227.91272727,1177,717,50,0.568941811639,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,146.0,4055.0,1,79,79,0,0,1,0,0,0,1,0
3114,41,52,38,258,128305,213,942,140.038427023,77.7520497721,2.14953593034,0.10050335853499999,19.434069883699998,466,29.993644067800002,1643.37923729,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,0,5,1,1,0,0,0,0,1,0,0
3122,39,23,40,238,267,352,8,0.301982613937,0.10050335853499999,0.334765666801,0.10050335853499999,0.566685351985,1,92.0,1299.0,158467,154157,1590,299.60787906,80.1902863889,0.10050335853499999,0.10050335853499999,0.10050335853499999,791,122.25280199299999,11514.8119552,0,5,1,1,0,0,0,0,1,0,0
3134,34,151,41,196,47006,7814,3646,80.42457508609999,23.2592549278,4.50235113101,0.10050335853499999,5.527498265680001,312,199.39556962,4093.15822785,3081505,119234,316,19.1730199185,9.94951080322,0.10050335853499999,0.10050335853499999,0.10050335853499999,66,55.641791044799994,17588.0597015,1,2,1,1,0,0,0,0,1,0,0
3135,1,555,1,1014,53,210,1,1.07319897525,0.10050335853499999,0.62379677787,0.10050335853499999,0.362150068203,3,0.666666666667,42.6666666667,37490,305,2309,32.9306900168,14.0313053973,3.5458867470599995,0.10050335853499999,3.5611538614800002,128,143.061068702,4970.14503817,0,203,203,0,0,0,1,0,0,0,1
3141,2,556,2,877,4901,1313,215,14.8206194573,2.61160130778,0.89337217571,0.10050335853499999,0.626439673928,63,54.53125,1619.140625,6966,594,449,14.22719332,10.537955328899999,0.835096614392,0.10050335853499999,1.8121140641799998,44,100.97727272700001,2990.72727273,1,7,7,0,1,0,0,0,1,0,0
3142,44,68,35,168,14843,12352,867,48.5302706176,13.194817668599999,17.8887517201,1.84802501352,13.9392783231,168,184.711764706,10791.7470588,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,4,1,1,0,0,0,0,1,0,0
3143,4,557,10,165,1257,318,67,12.127098736199999,3.97380327177,1.7961257947999998,0.10050335853499999,1.7961257947999998,52,591.811320755,8903.66037736,1601,1814,81,1.89532136901,0.505498709835,0.35694329868,0.10050335853499999,0.35694329868,9,840.666666667,58998.666666699995,1,1,1,0,1,0,0,0,1,0,0
