,B_interactions_count,B_unique_id,A_interactions_count,A_unique_id,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3,Choice
2329,21,196,12,200,3914,1439,165,2.4042122036,1.16194602972,0.10050335853499999,0.10050335853499999,0.10050335853499999,9,18.7777777778,899.0,47006,7814,3646,80.42457508609999,23.2592549278,4.50235113101,0.10050335853499999,5.527498265680001,312,199.39556962,4093.15822785,0
2330,1,488,1,962,565,918,16,1.25890938881,0.10050335853499999,0.5981501935010001,0.10050335853499999,0.608357018589,5,98.6,2301.2,23837,711,439,209.486600883,3.82187581254,11.7051926865,0.606481338266,9.48655869534,863,32.116091954,2106.37356322,0
2331,15,65,20,123,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.10050335853499999,15.9532425551,567,276.496515679,8038.06620209,5941,1615,278,39.5895711782,3.8664530784199993,1.51595307118,0.10050335853499999,1.28169076292,116,63.9915254237,2503.94915254,1
2332,19,281,17,1,39262,848,1610,40.4950207027,8.9436069153,3.22767690032,0.564342728903,1.07032070863,163,132.030674847,2931.51533742,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,1
2333,26,87,19,109,631958,674,7522,614.96874489,329.330090956,4.0522789563199995,1.34056577289,12.305035435699999,2536,35.838659392,2231.56897896,1203,689,67,0.581003784219,0.581003784219,1.6427862594299998,0.10050335853499999,2.1531532873400003,2,0.5,317.5,1
2334,21,191,19,21,96531,87,363,81.56173425729999,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407,5996,906,192,15.0502080114,3.33082837631,0.83716897553,0.349326776018,0.5883455580470001,68,50.647058823500004,1483.98529412,1
2335,22,231,36,128,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329400003,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838392999999,441,258.05145413900004,8569.14988814,1
2336,25,236,19,380,889300,183,5646,3237.31387301,1964.29018677,18.117281364100002,0.8526021354600001,90.1458413467,10953,10.0285919799,1180.80534077,366460,466,3381,1167.89692965,415.263913927,49.918632862200006,8.06155671768,82.5351766421,3450,17.9143591208,1464.34627462,0
2337,18,23,22,251,1674046,24246,16572,1560.77045543,561.797879064,4.30041197934,1.08938693801,3.5551939912,5759,33.157885704499996,2172.98524112,158467,154157,1590,299.60787906,80.1902863889,0.10050335853499999,0.10050335853499999,0.10050335853499999,791,122.25280199299999,11514.8119552,0
2338,35,128,25,120,53678,1751,496,191.438869699,62.7249449229,0.10050335853499999,0.10050335853499999,0.10050335853499999,599,15.176567656800001,3087.46369637,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329400003,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364,0
2339,20,78,24,27,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,307,159.20064724899999,5131.31067961,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.35184014387100004,14.7637491918,3641,65.8732620321,3279.47967914,0
2340,18,241,17,151,3081505,119234,316,19.1730199185,9.94951080322,0.10050335853499999,0.10050335853499999,0.10050335853499999,66,55.641791044799994,17588.0597015,28613,3557,9,0.7514342507699999,0.295998478572,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,2.66666666667,218.33333333299998,0
2341,11,157,23,110,2696,1718,20,4.23705175388,0.321056671521,0.5861024521379999,0.10050335853499999,0.837439237474,18,84.94444444439999,2656.88888889,5342840,33401,19715,173636.23895,52349.6742074,11.408839373,1.65290020303,13.4852657683,213718,5.3482026430900005,1230.51278079,0
2342,35,128,20,218,1354,375,22,12.8553419711,6.21419954429,3.22660050518,1.53788353919,3.25145647592,35,43.314285714300006,1991.17142857,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329400003,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364,0
2343,18,30,18,25,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,2597,21.2891013384,1937.63938815,1097135,830,10591,73.1656773765,19.8983664028,0.10050335853499999,0.10050335853499999,0.35184014387100004,288,13.709897610899999,762.614334471,1
2344,19,126,23,333,804394,1370,15143,6881.48299573,5013.64229512,22.683131263000003,2.38553797354,18.4209811988,23958,21.3249876868,1413.82539813,627949,150866,6820,246.40384554,74.7054295201,21.260938996500002,1.3206810342200002,15.2780657745,683,235.787264834,11977.0434153,0
2345,15,202,19,191,5996,906,192,15.0502080114,3.33082837631,0.83716897553,0.349326776018,0.5883455580470001,68,50.647058823500004,1483.98529412,108768,57,62,0.762978430716,0.306073458935,3.6119396486900004,3.3705065355299997,10.6005015388,3,7.333333333330001,1022.33333333,1
2346,19,32,20,45,71597,44262,1437,10.403563458899999,3.3653546396599996,0.591205606947,0.10050335853499999,5.0745674068,47,72.1063829787,2146.89361702,5501,5908,400,7.19638941016,2.6357228663799996,1.7722887831,0.341936471695,0.8251929422159999,28,86.32142857139999,1704.92857143,1
2347,20,246,19,211,1209835,3,12226,86.82008383959999,18.4581095795,0.10050335853499999,0.10050335853499999,0.10050335853499999,390,36.5255102041,2729.60969388,6232,551,221,5.07948418801,1.05350498965,2.08979375211,0.837439237474,1.34775471836,16,23.1764705882,755.117647059,1
2348,18,30,22,173,1271,1503,59,0.297973176755,0.297973176755,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,0.0,12.0,1097135,830,10591,73.1656773765,19.8983664028,0.10050335853499999,0.10050335853499999,0.35184014387100004,288,13.709897610899999,762.614334471,0
2349,36,188,19,21,96531,87,363,81.56173425729999,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407,1043,81,40,2.71828133782,0.932457738124,0.10050335853499999,0.10050335853499999,0.10050335853499999,10,21.5,1412.3,1
2350,21,10,21,193,2774790,20342,15836,5088.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,18549,4.7813390696399996,454.967894595,322682,37601,22232,176.53371591599998,42.3302213798,6.849227228689999,1.3450733981,4.35986544828,696,234.338068182,7168.46448864,0
2351,35,128,18,148,676,243,43,1.98253086255,1.3606406178400001,0.10050335853499999,0.10050335853499999,36.4016397161,6,4.66666666667,269.5,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329400003,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364,0
2352,18,70,16,7,8120,710,959,7.3686429024399995,2.08837479699,1.59879785994,0.5958120124390001,1.33284944416,29,205.533333333,4302.46666667,17842623,46964,90405,16377.1728978,5728.95895108,0.362150068203,0.10050335853499999,1.6082480584399999,61013,10.5740387849,1376.61833235,0
2353,14,222,25,263,1834007,773,30622,1674.26690878,388.426427249,29.331851802800003,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823,4189,2094,187,6.69736553572,1.4256784241299998,4.48360723968,1.33295457456,3.7735534147500003,29,79.2068965517,2846.79310345,1
2354,18,241,19,191,5996,906,192,15.0502080114,3.33082837631,0.83716897553,0.349326776018,0.5883455580470001,68,50.647058823500004,1483.98529412,28613,3557,9,0.7514342507699999,0.295998478572,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,2.66666666667,218.33333333299998,0
2355,19,129,28,188,1043,81,40,2.71828133782,0.932457738124,0.10050335853499999,0.10050335853499999,0.10050335853499999,10,21.5,1412.3,177796,0,6870,9.1483841077,5.32269459265,0.10050335853499999,0.10050335853499999,0.10050335853499999,42,66.619047619,1681.23809524,0
2356,25,68,21,156,1140,927,69,0.577496611666,0.10050335853499999,0.341936471695,0.10050335853499999,0.341936471695,2,14.5,1206.5,3525,3115,131,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1
2357,21,141,22,280,285735,276251,3417,19.327581508599998,7.29201558065,0.10050335853499999,0.10050335853499999,0.10050335853499999,60,44.8064516129,4144.25806452,120772,468,6248,660.384085815,145.539331294,5.02997588997,2.3138901451400002,6.30511611846,2302,60.596588486099996,2013.16460554,1
2358,4,288,6,746,1796718,284,14765,2149.65260351,140.393090952,1.0890045261799999,0.10050335853499999,2.3114954551199998,6986,44.927216086099996,2155.68819031,181963,208,1691,448.576177818,94.95039974049999,2.0943309954799996,0.35694329868,2.09679333178,1541,92.7926356589,9996.16343669,1
2359,18,127,21,43,266407,1592,6734,660.897263062,297.090332679,28.257999962800003,0.8396823433830001,20.7226649911,2376,66.3959899749,2706.10818713,5685,942,477,30.131220894000002,1.6499776487200002,5.3123945176300005,0.10050335853499999,4.81914294825,111,224.225225225,7527.40540541,1
2360,20,11,18,48,2256591,735,22670,488.964332631,211.425789685,0.8657111641930001,0.36479296425999996,0.847756741777,1917,41.4878301398,3843.37648887,85138,67047,5103,150.340456123,68.1173657547,5.48034897405,0.10050335853499999,71.8792737542,568,205.883275261,9580.39547038,0
2361,17,12,16,62,823481,2667,13252,87.60765569370001,28.673226189,6.6549459000099995,2.61579420283,5.04874777935,351,58.414084507,3523.25070423,750,997,29,2.2924645126299996,0.312365990981,5.135357861,2.0324587395099996,4.4231557936,11,192.363636364,3855.72727273,1
2362,24,269,17,230,203788,1069,5439,1043.23595348,558.2136561919999,20.643643294100002,1.37120787076,22.231385961100003,3048,59.9643782383,1554.07610104,2745543,7828,22729,349.819625135,107.08102108700001,0.604091150446,0.10050335853499999,2.39220134212,1359,55.718228032,3705.91648511,0
2363,17,301,23,281,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,6119,382,417,8.48591769886,3.28505847775,0.585955370227,0.10050335853499999,0.585955370227,32,145.65625,2851.40625,0
2364,1,489,24,27,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,307,159.20064724899999,5131.31067961,1880,469,103,1.00158084589,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35694329868,4,17.75,570.25,1
2365,3,182,6,746,1796718,284,14765,2149.65260351,140.393090952,1.0890045261799999,0.10050335853499999,2.3114954551199998,6986,44.927216086099996,2155.68819031,2662235,824,74528,4477.89835361,1748.8717325999999,16.424706171700002,0.10050335853499999,16.671041355,14301,57.818671082600005,2274.40184917,0
2366,27,107,15,36,470926,322,7095,1005.88841255,440.82468120699997,6.19692941619,2.8976662377099998,17.971280338,3999,39.0667986145,2468.15141019,25360,20872,461,1.4825932254499998,0.716815998035,1.08365421195,1.08365421195,2.53274438183,7,228.57142857099998,9940.71428571,1
2367,18,199,26,50,3764,703,222,5.2706205371,1.6011585691999999,2.33833256056,0.10050335853499999,1.59653867023,18,139.444444444,4573.88888889,1912232,33395,14891,38159.5386095,131.95444569999998,2.17324140238,0.62379677787,4.1431152427599995,21964,19.2453627508,1027.42097771,0
2368,23,113,25,301,6119,382,417,8.48591769886,3.28505847775,0.585955370227,0.10050335853499999,0.585955370227,32,145.65625,2851.40625,21591,1179,228,90.4565058494,25.7982917525,5.7093286482700005,1.11115882218,5.17662002447,369,18.4429708223,1330.36604775,0
2369,20,315,16,231,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838392999999,441,258.05145413900004,8569.14988814,154830,10613,2910,138.757742448,50.1686980014,3.5578317995699997,0.341936471695,3.81385000977,542,126.071823204,6302.39779006,0
2370,2,323,1,963,171,259,2,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,154082,2615,8781,56.6499801361,20.7487620268,1.3139769330700002,0.33713195274400004,1.31161064713,252,272.992063492,14550.9920635,0
2371,20,96,19,99,20,7,2,7.690823731789999,0.277305640849,1.33150797971,0.10050335853499999,2.8306268013099998,6,2.0,96.1666666667,95,120,3,0.35694329868,0.10050335853499999,0.35694329868,0.35694329868,0.35694329868,1,0.0,0.0,0
2372,4,391,7,165,1257,318,67,12.127098736199999,3.97380327177,1.7961257947999998,0.10050335853499999,1.7961257947999998,52,591.811320755,8903.66037736,583476,13020,13349,5679.00389724,59.4989889042,2.6945728042400003,0.10050335853499999,1.37791259595,8003,83.6537041595,4997.22532611,0
2373,3,419,1,964,3453,473,262,10.2372311136,2.7246215506400002,2.9371173933200003,0.10050335853499999,3.38034892139,45,131.680851064,2833.82978723,19904,258,1301,16.0414248308,6.13353101743,0.10050335853499999,0.10050335853499999,0.852101899472,66,49.647058823500004,1257.04411765,0
2374,19,45,15,20,4491415,756,29876,4499.99625119,2206.57189762,26.966924743299998,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352,71597,44262,1437,10.403563458899999,3.3653546396599996,0.591205606947,0.10050335853499999,5.0745674068,47,72.1063829787,2146.89361702,1
2375,25,133,21,189,60,146,0,0.35694329868,0.10050335853499999,0.339522140564,0.10050335853499999,1.11922933537,1,172.0,4592.0,1040229,725,13675,1420.43804049,573.592695333,2.8074417817,0.8603568790100001,9.028718324260002,4970,83.0368754956,4524.14155432,0
2376,22,217,17,190,228,302,3,0.583979387611,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.362150068203,2,166.5,11355.0,33669,29327,883,128.41485402700002,23.919630663499998,6.5562550178,0.339522140564,12.2922053818,228,72.7792207792,3492.19480519,0
2377,1,490,1,965,7350,1514,408,5.56825353658,2.93816723663,1.29172113626,1.05980145108,1.54816107641,22,490.04347826099996,6313.0,6072,747,495,16.586180068,2.8479685866000004,3.0381299591400004,0.5861024521379999,4.726997621630001,71,188.112676056,4967.49295775,0
2378,19,281,22,9,117913,1299,9950,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034,791,185.542032622,5535.93977415,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,1
2379,17,161,14,125,24437,279,52,12.3557961024,7.1442667562699995,2.13576731162,0.5993822414209999,4.66636477511,50,117.098039216,6075.88235294,7185698,30,29179,29146.9564617,18082.7435955,0.10050335853499999,0.10050335853499999,4.5023964134500005,88154,4.06106579419,649.156485299,0
2380,22,43,25,63,1607541,93,9876,389.533119657,217.62844215599998,0.359533601106,0.10050335853499999,0.84979013175,1706,9.97903319744,774.39895166,266407,1592,6734,660.897263062,297.090332679,28.257999962800003,0.8396823433830001,20.7226649911,2376,66.3959899749,2706.10818713,1
2381,1,491,1,966,1728,2001,35,2.0457821096,0.8445353928300001,4.22984966581,0.10050335853499999,3.03853435204,8,38.25,2009.0,507,1924,13,2.8916515304400003,0.48371289283200003,1.06450293172,0.10050335853499999,1.8166017086500001,12,83.0833333333,1931.0,0
2382,19,48,17,137,44,79,1,0.576871582486,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,33.5,629.0,2256591,735,22670,488.964332631,211.425789685,0.8657111641930001,0.36479296425999996,0.847756741777,1917,41.4878301398,3843.37648887,0
2383,23,113,20,45,71597,44262,1437,10.403563458899999,3.3653546396599996,0.591205606947,0.10050335853499999,5.0745674068,47,72.1063829787,2146.89361702,21591,1179,228,90.4565058494,25.7982917525,5.7093286482700005,1.11115882218,5.17662002447,369,18.4429708223,1330.36604775,1
2384,21,153,25,96,95,120,3,0.35694329868,0.10050335853499999,0.35694329868,0.35694329868,0.35694329868,1,0.0,0.0,92462,692,5259,141.503204167,35.2897466154,3.7872627883699996,0.596412376469,3.04191498134,578,97.3859348199,4638.4219554,0
2385,21,186,21,30,1097135,830,10591,73.1656773765,19.8983664028,0.10050335853499999,0.10050335853499999,0.35184014387100004,288,13.709897610899999,762.614334471,103607,53468,3137,48.048702113000004,25.0929446732,0.10050335853499999,0.10050335853499999,0.10050335853499999,203,30.093137254899997,3217.36764706,1
2386,22,85,27,177,708,631,26,18.7767030699,5.99968059257,7.747919475569999,4.967946648,10.6918784986,52,33.2075471698,876.4339622639999,655,562,33,1.15136320173,0.10050335853499999,0.5737605469520001,0.10050335853499999,0.569051637927,2,10.0,602.5,0
2387,15,97,14,277,614689,400,5729,199.618296223,67.8124694734,9.366192241939999,0.359533601106,4.0944875526599995,669,39.1937406855,2565.61251863,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,1
2389,18,16,22,153,92462,692,5259,141.503204167,35.2897466154,3.7872627883699996,0.596412376469,3.04191498134,578,97.3859348199,4638.4219554,219,148,8,0.758307370817,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,205.0,3922.66666667,1
2390,23,257,24,52,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.647982006600001,1796,13.6619178082,1375.80767123,7360339,95,43590,12473.150064,9597.00107289,5.323947292830001,1.35362352682,8.26623872778,46906,7.320319918969999,838.4865891489999,0
2391,17,66,18,44,102116,293,970,1729.45163398,763.659739323,30.829976658899998,8.568366921689998,93.3115713274,4067,12.310269482899999,1636.37970381,6225470,381,40506,16532.602259799998,9816.44753602,6.2923932449599995,4.340211535430001,11.886873089200002,61842,10.2978307226,1115.07743984,0
2392,22,47,17,190,228,302,3,0.583979387611,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.362150068203,2,166.5,11355.0,508213,554,16338,3619.31076978,878.3102338030001,7.82867570173,2.26757425945,23.621323857300002,12453,47.6179080824,2314.93335975,0
2393,25,71,22,74,131920,364,6974,651.7651337919999,170.153144385,4.80191984295,0.341936471695,7.0540441626699995,2335,59.5890063425,1840.8744186000001,173872,2804,16328,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1323,268.13298272,9307.21487603,0
2394,24,145,28,71,173872,2804,16328,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1323,268.13298272,9307.21487603,794,892,32,1.33691417504,0.362150068203,1.0592125586399999,0.33713195274400004,0.8225839644349999,4,0.0,68.5,1
2395,26,64,16,186,103607,53468,3137,48.048702113000004,25.0929446732,0.10050335853499999,0.10050335853499999,0.10050335853499999,203,30.093137254899997,3217.36764706,2403,1,75,40.2365533557,31.4587083471,51.6200048428,0.10050335853499999,42.6304263082,147,10.0272108844,1486.30612245,1
2397,25,21,13,302,489,473,16,2.21572341902,0.538121765059,0.10050335853499999,0.10050335853499999,0.362150068203,10,91.9,2778.9,96531,87,363,81.56173425729999,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407,0
2398,19,89,25,338,444,155,14,0.10050335853499999,0.10050335853499999,0.349326776018,0.10050335853499999,0.349326776018,0,0.0,0.0,223,168,9,0.349326776018,0.349326776018,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,77.0,3047.0,0
2399,17,215,18,222,4189,2094,187,6.69736553572,1.4256784241299998,4.48360723968,1.33295457456,3.7735534147500003,29,79.2068965517,2846.79310345,6231,555,479,67.5773826332,26.923990548400003,1.83326781685,0.346838541843,4.7740507894,230,209.72961373400003,5612.39484979,0
2400,14,259,18,303,9450,1511,470,28.342105516100002,5.88013836601,7.4443449145,1.10168995508,6.083065100040001,113,100.088495575,1885.67256637,78731,6212,1971,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,378,59.9166666667,2026.7578125,0
2401,1,492,1,967,706,296,44,10.1191406102,1.8219296011000001,1.79433500526,0.35184014387100004,2.7954812161500002,39,31.975,708.55,254,275,9,0.10050335853499999,0.10050335853499999,0.6291092659049999,0.10050335853499999,0.868128047934,0,0.0,0.0,1
2402,22,46,20,126,627949,150866,6820,246.40384554,74.7054295201,21.260938996500002,1.3206810342200002,15.2780657745,683,235.787264834,11977.0434153,794,479,8,0.306073458935,0.306073458935,0.10050335853499999,0.10050335853499999,1.62198088723,1,49.0,4969.0,1
2403,25,236,27,262,41367,71,717,32.5496527385,16.5278458647,4.590730462290001,1.58736518389,10.8323755103,122,14.991869918699999,2044.91056911,366460,466,3381,1167.89692965,415.263913927,49.918632862200006,8.06155671768,82.5351766421,3450,17.9143591208,1464.34627462,0
2404,2,334,16,233,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.10050335853499999,2.63160675438,187674,6.01569385268,1199.63681206,1612720,285,13630,684.100935994,93.6213603611,0.10050335853499999,0.10050335853499999,0.10050335853499999,2638,66.5844009043,3358.48455162,0
2405,22,55,28,188,1043,81,40,2.71828133782,0.932457738124,0.10050335853499999,0.10050335853499999,0.10050335853499999,10,21.5,1412.3,15385,673,747,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.5039774779499995,202,152.495098039,3286.61764706,0
2406,35,128,23,281,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329400003,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364,0
2407,1,493,1,584,1573,981,152,2.03408148793,0.10050335853499999,0.9013809516410001,0.634421753939,0.634421753939,8,136.0,1626.0,3362,450,322,31.0867317352,10.475483909,9.88498238815,0.857808904982,8.15223752628,101,76.0485436893,1072.50485437,1
2408,17,77,20,339,146298,49266,9392,146.311226579,84.4510189798,1.3083555275,0.10050335853499999,4.0358259366,600,54.802306425,1953.62602965,723800,328,7257,1695.43019461,317.46366497900004,3.5810568194,1.85822627025,6.48408594887,5210,13.598487712699999,1336.21361059,0
2409,16,283,36,128,1352348,331,15647,19129.8486618,14552.7339915,2.0654180329400003,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364,627,1993,3,2.2231788702400004,0.327807841984,7.04985865635,1.29593676278,4.052267129980001,9,14.5555555556,338.777777778,1
2410,30,19,22,241,28613,3557,9,0.7514342507699999,0.295998478572,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,2.66666666667,218.33333333299998,871652,140,13838,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,562,135.158450704,5187.5,0
2411,20,17,17,151,3081505,119234,316,19.1730199185,9.94951080322,0.10050335853499999,0.10050335853499999,0.10050335853499999,66,55.641791044799994,17588.0597015,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.10050335853499999,8.46420673503,758,120.195058518,4332.48504551,0
2412,1,494,1,968,1119182,84,19474,3454.29087543,2437.19611864,0.10050335853499999,0.10050335853499999,0.354378899279,15030,22.189742920500002,1297.51761712,5656,5519,225,1.4425647767899998,0.349326776018,1.2648106934799999,0.332423043719,1.30113152593,6,26.8333333333,755.166666667,1
2413,24,33,24,133,1040229,725,13675,1420.43804049,573.592695333,2.8074417817,0.8603568790100001,9.028718324260002,4970,83.0368754956,4524.14155432,480412,11948,16294,1795.52554643,685.575043835,4.5349874438499995,1.31814022265,15.825915571500001,6867,60.8146619217,2695.61252669,1
2414,22,124,11,66,6225470,381,40506,16532.602259799998,9816.44753602,6.2923932449599995,4.340211535430001,11.886873089200002,61842,10.2978307226,1115.07743984,1010,1014,62,0.9576896233769999,0.10050335853499999,1.04701773537,0.33713195274400004,0.33713195274400004,4,154.75,1705.0,1
2415,24,145,21,239,454514,1479,5187,455.180615236,293.839558332,30.1880543966,0.10050335853499999,21.0631964465,1793,159.00596206,5756.67913279,794,892,32,1.33691417504,0.362150068203,1.0592125586399999,0.33713195274400004,0.8225839644349999,4,0.0,68.5,1
2416,20,258,18,148,676,243,43,1.98253086255,1.3606406178400001,0.10050335853499999,0.10050335853499999,36.4016397161,6,4.66666666667,269.5,128305,213,942,140.038427023,77.7520497721,2.14953593034,0.10050335853499999,19.434069883699998,466,29.993644067800002,1643.37923729,0
2417,27,227,19,161,7185698,30,29179,29146.9564617,18082.7435955,0.10050335853499999,0.10050335853499999,4.5023964134500005,88154,4.06106579419,649.156485299,1433,249,113,0.339522140564,0.10050335853499999,0.359533601106,0.10050335853499999,0.8672846825939999,1,0.0,0.0,1
2418,26,123,17,64,2403,1,75,40.2365533557,31.4587083471,51.6200048428,0.10050335853499999,42.6304263082,147,10.0272108844,1486.30612245,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.10050335853499999,15.9532425551,567,276.496515679,8038.06620209,0
2419,15,97,22,243,100836,144,1781,512.444492859,143.893264105,4.58975662174,1.8449317072599998,5.11085060107,1743,30.7592067989,1251.02832861,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,1
2420,21,99,16,73,196692,2339,4626,710.7490998439999,310.219722086,9.735097304560002,5.09267581661,17.02822609,2689,39.556897182600004,2039.9582875999997,20,7,2,7.690823731789999,0.277305640849,1.33150797971,0.10050335853499999,2.8306268013099998,6,2.0,96.1666666667,1
2421,11,395,17,129,177796,0,6870,9.1483841077,5.32269459265,0.10050335853499999,0.10050335853499999,0.10050335853499999,42,66.619047619,1681.23809524,697,14,37,20.619147634100003,12.3688453917,7.7831529570399995,3.69819548748,11.378288426700001,54,47.218181818199994,790.636363636,1
2422,20,49,16,231,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838392999999,441,258.05145413900004,8569.14988814,48711,22845,932,61.9248042388,18.5789010899,0.10050335853499999,0.10050335853499999,0.10050335853499999,229,80.3433476395,4431.68240343,1
2423,15,192,15,210,98788,2354,5610,385.79535532,172.18343006599997,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.10050335853499999,1.10082376417,15,95.8,2188.73333333,1
2424,19,56,22,251,1674046,24246,16572,1560.77045543,561.797879064,4.30041197934,1.08938693801,3.5551939912,5759,33.157885704499996,2172.98524112,127,106,4,1.09377244313,0.10050335853499999,0.367462556237,0.10050335853499999,0.623902496382,5,105.4,1190.0,1
2425,15,97,25,252,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.36020464936,11.1684045527,1063,229.764159703,6728.43082637,119001,119704,2266,63.6032615837,17.010681516,11.232851900899998,0.10050335853499999,6.62889672446,206,167.913043478,6161.917874399999,1
2426,26,64,22,39,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.6147168250900001,4.4019187010000005,679,47.096916299600004,2374.15565345,2403,1,75,40.2365533557,31.4587083471,51.6200048428,0.10050335853499999,42.6304263082,147,10.0272108844,1486.30612245,1
2427,20,136,21,257,7360339,95,43590,12473.150064,9597.00107289,5.323947292830001,1.35362352682,8.26623872778,46906,7.320319918969999,838.4865891489999,580544,2799,7371,296.978205315,135.831428625,15.0330256841,4.80717981227,8.26206312673,1201,87.18377483440001,3547.78228477,0
2428,19,76,19,191,5996,906,192,15.0502080114,3.33082837631,0.83716897553,0.349326776018,0.5883455580470001,68,50.647058823500004,1483.98529412,364,927,6,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,2,1.5,122.0,1
2429,13,210,17,248,25195,1443,15,1.66116373581,0.10050335853499999,0.354378899279,0.354378899279,5.0628163375,4,6.0,6531.0,98788,2354,5610,385.79535532,172.18343006599997,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,0
2430,23,20,22,32,5501,5908,400,7.19638941016,2.6357228663799996,1.7722887831,0.341936471695,0.8251929422159999,28,86.32142857139999,1704.92857143,4491415,756,29876,4499.99625119,2206.57189762,26.966924743299998,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352,0
2431,25,28,17,192,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.10050335853499999,1.10082376417,15,95.8,2188.73333333,1294,431,44,0.555204167947,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.595962080709,2,836.0,11447.5,0
2432,22,217,22,241,28613,3557,9,0.7514342507699999,0.295998478572,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,2.66666666667,218.33333333299998,33669,29327,883,128.41485402700002,23.919630663499998,6.5562550178,0.339522140564,12.2922053818,228,72.7792207792,3492.19480519,0
